Account_ID,Name,Display_Name,Type,City,State,Phone,Email,OMS_Requests,Booked,Declined,Expired,Book_Rate,Last_Request_Date,Last_Booked_Date
001Ah000006wRHTIA2,Skye Heavy Equipment Rentals - Liberty SC,,Rental House/Dealer,Liberty,South Carolina,2762026800,,2,0,0,0,0.0%,2025-12-08,
0011K00002RLqA0QAL,Empire Cat - Apache Junction AZ,,Rental House/Dealer,Apache Junction,Arizona,4803089100,dozraz@empire-cat.com,2,0,0,0,0.0%,2026-02-05,
0011K00002TWZihQAH,"A Tool Shed Rentals, Inc - Santa Clara CA",,Rental House/Dealer,Santa Clara,California,+14087270822,,2,1,0,0,50.0%,2026-02-09,2026-02-09
001Ah000004KKIUIA4,Peak Equipment Rentals - Monument CO,,Rental House/Dealer,Monument,Colorado,7193686044,,2,0,1,0,0.0%,2025-12-04,
001Ah000006tf6YIAQ,Lift 4 Rent - Stevenson Ranch CA,,Rental House/Dealer,Stevenson Ranch,California,8183848814,,2,0,0,1,0.0%,2025-12-18,
0011K00002Xn8q5QAB,G&W Equipment - Columbia SC,,Rental House/Dealer,Columbia,South Carolina,8039310016,rental@gwequip.com,2,0,2,0,0.0%,2026-01-05,
0011K00002X5XQeQAN,Reno Forklift - Sparks NV,,Rental House/Dealer,Sparks,Nevada,7753291384,,1,0,0,1,0.0%,2026-01-06,
001Ah000004KLtHIAW,J&J Rental Center - Alamosa CO,,Rental House/Dealer,Alamosa,Colorado,7195879212,,1,0,0,0,0.0%,2026-02-14,
001Ah000006ZBTtIAO,American Rentals - Stanton CA,,Rental House/Dealer,Stanton,California,7145275171,,1,0,0,0,0.0%,2025-11-19,
0014100001TSbnTAAT,Yancey Cat - Macon GA,Yancey Cat,Partner,Macon,Georgia,4787855001,,1,0,0,0,0.0%,2026-02-04,
001Ah000004F5oMIAS,Waco of Oklahoma (Rent It Waco) - Oklahoma City OK,,Rental House/Dealer,Oklahoma City,Oklahoma,4052325441,,1,0,0,0,0.0%,2026-01-21,
0011K00002TXXY7QAP,Irizarry Rentals - Fort Worth TX,,Rental House/Dealer,Fort Worth,Texas,8173051501,chris@irizarryrentals.com,1,0,0,0,0.0%,2026-01-22,
001OJ000001J6kIYAS,Equipment Share - Jackson MS,,Rental House/Dealer,Jackson,Mississippi,+16013971405,,1,1,0,0,100.0%,2026-02-12,2026-02-12
0011K00002SK3ZpQAL,Tri-Lift Inc - New Haven CT,,Rental House/Dealer,New Haven,Connecticut,2036538820,rentals@triliftinc.net,1,0,0,1,0.0%,2026-02-13,
0011K00002Oz6eoQAB,Sunstate Equipment - Buford GA,,Rental House/Dealer,Buford,Georgia,8558088875,dozr@sunstateequip.com,1,0,1,0,0.0%,2026-02-13,
694aaa0a0efc08001f07a864,"The Rental Hub - Wytheville, VA",,Rental House/Dealer,Wytheville,Virginia,+12762270924,therentalhub@outlook.com,1,1,0,0,100.0%,2025-12-23,2025-12-23
001Ah000005JA7VIAW,Pioneer Rental LLC - Oregon City OR,,Rental House/Dealer,Oregon City,Oregon,+15036561401,,1,0,1,0,0.0%,2026-01-16,
0011K00002Pe2hnQAB,Fabick Cat - St Louis MO,,Rental House/Dealer,Fenton,Missouri,6366811335,,1,0,0,0,0.0%,2026-01-22,
0014100001JZ0MsAAL,R.S. Rental & Equipment Co  - Somerset MA,R.S. Rental & Equipment Co. Inc.,Rental House/Dealer,Somerset,Massachusetts,8006963600,mark@rsequipment.com,1,0,1,0,0.0%,2026-01-28,
0011K00002PeqvLQAR,Equipment Depot - Rockford IL,,Rental House/Dealer,Rockford,Illinois,8153974450,,1,0,0,0,0.0%,2025-11-21,
0011K00002TVxZtQAL,Atlantic Lift Systems - Richmond VA,,Rental House/Dealer,Richmond,Virginia,8042339241,rdayvault@atlanticliftsystems.com,1,0,0,0,0.0%,2025-12-03,
0014100001HCkY7AAL,United Rentals 08C - London ON,United Rentals,Rental House/Dealer,London,Ontario,15196524500,branch08c@ur.com,1,0,0,0,0.0%,2025-12-17,
0014100001JYrP8AAL,ASCO Equipment - Belton TX,ASCO Equipment,Rental House/Dealer,Belton,Texas,+12546131500,noemail@dozr.com,1,0,1,0,0.0%,2026-01-12,
0011K00002XnEqXQAV,Wright Choice Rentals - Courtice ON,,Rental House/Dealer,Bowmanville,Ontario,9052138929,sales@wrightchoicerentals.com,1,0,0,1,0.0%,2026-01-28,
0011K00002UJAa4QAH,St Thomas Rent-All - St Thomas ON,,Rental House/Dealer,St Thomas,Ontario,+15196315450,,1,0,0,0,0.0%,2025-12-10,
0011K00002UJ486QAD,Wheeler Machinery (Cat) - Sandy UT (Formerly Diamond Rental),,Rental House/Dealer,Sandy,Utah,8015667714,seanp@diamondrental.com,1,0,0,0,0.0%,2026-01-02,
0011K00002X7oEmQAJ,Rojas Heavy Equipment - Converse (San Antonio) TX,,Rental House/Dealer,Converse,Texas,+12105661210,,1,0,0,0,0.0%,2026-02-06,
0014100001RbqbAAAR,Herc Rentals (9423) - Springfield MO,Herc Rentals,Partner,Springfield,Missouri,417-865-5561,,1,1,0,0,100.0%,2026-01-12,2026-01-12
0011K00002Riq8fQAB,The Rental Guys - Calgary AB,,Rental House/Dealer,,,+14038059724,,1,1,0,0,100.0%,2025-11-19,2025-11-19
0011K00002TBGkjQAH,Pacific Coast Iron - Placerville CA,,Rental House/Dealer,Placerville,California,9169336050,ethan@pciheavyequipment.com,1,0,0,1,0.0%,2025-11-24,
0011K00002VPYe3QAH,C & B Material Handling - Mobile AL,,Rental House/Dealer,Mobile,Alabama,2514792909,kliebertp@deereequipment.com,1,0,0,0,0.0%,2026-01-26,
0014100001l9gr0AAA,Georgina Rentall - Georgina ON,Georgina Rentall,Rental House/Dealer,Georgina,,9054766666,georginarentall@rogers.com,1,0,0,0,0.0%,2026-01-28,
0011K00002TWtlPQAT,Drumm Rents - Tully NY,,Rental House/Dealer,,New York,3159937007,sales@integrasupply.com,1,0,1,0,0.0%,2026-02-09,
0011K00002SonanQAB,Mazzotta Rentals Inc. - Agawam MA,,Rental House/Dealer,Agawam,Massachusetts,+14133017105,kevin@mazzottaequipment.com,1,0,0,1,0.0%,2026-02-13,
693ac335926307001ef795d8,"MD Rental - Alfred, ME",,Rental House/Dealer,Alfred,Maine,+12078003589,mdrentalmaine@gmail.com,1,1,0,0,100.0%,2025-12-11,2025-12-11
698b812ccfbbb0001fccbd5b,"Sun Rental & Sales - Yuma, AZ",,Rental House/Dealer,Yuma,Arizona,+19287821855,sunrentals.yuma@yahoo.com,1,1,0,0,100.0%,2026-02-10,2026-02-10
001Ah000007ILb4IAG,Beach City Lift - Garden Grove CA,,Rental House/Dealer,Garden Grove,California,7148928311,,1,0,0,0,0.0%,2025-11-19,
0014100001JZ0NfAAL,Riggs Cat - Russellville AR,J.A. Riggs Tractor Company,N/A,,,(800) 327-3304,gatortracks@gmail.com,1,1,0,0,100.0%,2025-11-20,2025-11-20
698dd86a9c3068001e550f9d,"Herc Rentals - Jackson, MS",,Rental House/Dealer,Jackson,Mississippi,+16013730444,kirby.wixson@hercrentals.com,1,1,0,0,100.0%,2026-02-12,2026-02-12
0011K00002UmVOPQA3,V-Bar Equipment - Fort Worth TX,,Rental House/Dealer,Fort Worth,Texas,6823339384,rod@vbarequipment.com,1,0,0,1,0.0%,2025-11-21,
0014100001USnLDAA1,Cooper Equipment - Montreal QC,Cooper Equipment,Partner,Montréal,Quebec,5146874426,cooperq05@cooperequipment.ca,1,0,0,0,0.0%,2025-11-26,
0011K00002L5HE3QAN,United Rentals E08 - Etobicoke ON,,Rental House/Dealer,Toronto,Ontario,14164619887,,1,0,0,0,0.0%,2025-12-02,
0014100001NdO8DAAV,ASCO Equipment - Midland TX (I),ASCO Equipment,Rental House/Dealer,Midland,Texas,+14326859999,,1,0,0,1,0.0%,2026-01-14,
0011K00002VRbkpQAD,Conway Rental Centre - Conway SC,,Rental House/Dealer,Conway,South Carolina,+18432482591,,1,1,0,0,100.0%,2025-12-30,2025-12-30
0011K00002Um3w6QAB,Worldwide Machinery - Dallas/Ft Worth TX,,Rental House/Dealer,Cleburne,Texas,8175566466,,1,0,0,0,0.0%,2026-02-10,
0014100001USmsyAAD,"Art's Rental Equipment & Supply - Lexington, KY",Art`s Rental Equipment & Supply,Partner,Lexington,Kentucky,8594559922,,1,0,0,0,0.0%,2025-12-29,
0011K00002UGcroQAD,Coast Equipment Rental - Vista CA,,Rental House/Dealer,Vista,California,8003614500,,1,0,0,1,0.0%,2026-01-09,
001Ah000004fRwjIAE,Construction Equipment & Supply - Sandusky OH,,Rental House/Dealer,Sandusky,Ohio,4196257192,csmith@ces-co.net,1,1,0,0,100.0%,2026-01-07,2026-01-07
001OJ000001x65jYAA,Lou-Tec - Joliette QC,,Rental House/Dealer,Joliette,Québec,+14507599595,,1,1,0,0,100.0%,2026-01-09,2026-01-09
0014100001TRvmtAAD,Altorfer CAT - Joliet IL,Patten Cat,Partner,Joliet,Illinois,8157264248,shane.illyes@altorfer.com,1,0,0,0,0.0%,2025-12-11,
001OJ00000C6MgTYAV,Durants Tool Rentals - New Windsor NY,,Rental House/Dealer,New Windsor,New York,+18457870013,,1,1,0,0,100.0%,2025-12-17,2025-12-17
0011K00002VPEr4QAH,Mclaren Equipment Rentals - Jacksonville FL,,Rental House/Dealer,Jacksonville,Florida,8668061702,,1,0,0,0,0.0%,2026-01-06,
0011K00002VQ5K5QAL,MG Machinery - Buda TX,,Rental House/Dealer,Buda,Texas,5124569777,,1,1,0,0,100.0%,2026-01-27,2026-01-27
0011K00002PeCiSQAV,MacAllister Machinery - Washington IN,,Rental House/Dealer,Washington,Indiana,+18122541712,,1,0,0,1,0.0%,2026-02-03,
001Ah000003zc9FIAQ,Midway Rental - Missoula MT,,Rental House/Dealer,Missoula,Montana,4067285392,jeff@midwayrental.com,1,0,0,1,0.0%,2026-01-23,
001OJ00000WEkNBYA1,Vert Equipment - Nashville TN,,Rental House/Dealer,Nashville,TN,16159492424,operations@vertequipment.com,1,0,1,0,0.0%,2025-12-09,
001OJ00000CxIA7YAN,Bulldog Equipment Rental & Supply - Clearwater FL,,Rental House/Dealer,Clearwater,Florida,+17275727227,,1,1,0,0,100.0%,2025-11-19,2025-11-19
0011K00002IVxyNQAT,Rent Equip - Austin TX,Rent Equip,Rental House/Dealer,Austin,Texas,+15128369100,ggunter@rentequipaustin.com,1,1,0,0,100.0%,2025-12-09,2025-12-09
6980b5efaa4829001e2adb6c,"Sunbelt Rentals - North Haven, CT",,Rental House/Dealer,North Haven,Connecticut,+12039744757,lizette.figueroa-alvarado@sunbeltrentals.com,1,1,0,0,100.0%,2026-02-02,2026-02-02
001OJ00000PYeCjYAL,Luby Equipment Services - Harrison AR,,Rental House/Dealer,Harrison,Arkansas,+18707418900,jabel@lubyequipment.com,1,0,0,1,0.0%,2026-02-04,
0011K00002Lpf1NQAR,Leppo Rents - Wooster OH,,Rental House/Dealer,Wooster,Ohio,+13309584167,craig@leppos.com,1,0,0,1,0.0%,2026-01-05,
63977f2d284b64001ac9678f,Anderson Machinery Company - Odessa TX,,Rental House/Dealer,Odessa,TX,4325618933,paul.m@amcotx.com,1,0,1,0,0.0%,2026-02-09,
0011K00002TVuTxQAL,Starlift Equipment Company - West Haven CT,,Rental House/Dealer,West Haven,Connecticut,+12039378101,justin@starlift.com,1,0,0,1,0.0%,2026-02-13,
0014100001TSc0rAAD,Yancey Cat - McDonough GA,Yancey Cat,Partner,McDonough,Georgia,7703026810,,1,0,0,1,0.0%,2025-12-17,
0014100001K1zcRAAR,Bobcat of Atlanta - Atlanta GA,Bobcat of Atlanta,Rental House/Dealer,Atlanta,,7702426500,,1,0,0,0,0.0%,2025-12-09,
0011K00002RjUumQAF,Thompson Machinery (CAT) - Nashville TN,,Rental House/Dealer,Nashville,Tennessee,6152915444,,1,0,0,0,0.0%,2025-11-21,
0014100000gax0CAAQ,Monticello Equipment Company - Monticello NY,Monticello Equipment Company,Rental House/Dealer,Monticello,New York,8457940100,haughenburyj@bodimp.com,1,0,0,1,0.0%,2025-12-12,
0014100001JZ0HlAAL,"May Machinery, Inc.- Goodyear AZ",May Machinery Inc.,Rental House/Dealer,Goodyear,AZ,6233863023,john@maymachinery.com,1,0,0,0,0.0%,2026-01-15,
001OJ00000CHovyYAD,Pat Kelly Equipment Company - Hazelwood MO,,Rental House/Dealer,Hazelwood,Missouri,+13148959500,,1,1,0,0,100.0%,2026-01-23,2026-01-23
66d6208c4b1d120021c80e84,The Home Depot Rental 6327 - Tampa FL,,Rental House/Dealer,Tampa,FL,8887309287,thdrentalkeyaccount@homedepot.com,1,0,0,1,0.0%,2026-02-06,
0014100001JZ2IKAA1,TJM Rental & Supply - Canton MA,TJM Rental & Supply Inc.,Rental House/Dealer,Canton,Massachusetts,7818282910,,1,0,1,0,0.0%,2026-02-10,
0014100000ik4LVAAY,Romco Equipment Co - Houston TX,Romco Equipment Co,Rental House/Dealer,Houston,Texas,+14692516127,,1,0,0,1,0.0%,2026-02-03,
673fa1e56281f80018a2eebe,Nova Scotia,,Rental House/Dealer,,Nova Scotia,(226) 749-3887,,1,0,0,0,0.0%,2025-12-10,
0011K000024dd8PQAQ,Rent Rite Inc. - Atlanta GA,Rent Rite INC,Rental House/Dealer,Atlanta,Georgia,404-346-0011,bkelley@rentriteinc.com,1,0,0,1,0.0%,2026-01-21,
0011K00002UII55QAH,WPE Landscape Equipment - Hamilton ON,,Rental House/Dealer,Hamilton,Ontario,9056283055,,1,0,0,0,0.0%,2025-11-19,
001Ah000003wVgJIAU,A-Z Rentals Inc - Bridgeport TX,,Rental House/Dealer,Bridgeport,Texas,+19406832012,rent@a-zrentalsandsalesinc.com,1,0,0,1,0.0%,2025-12-31,
0014100001HCe7OAAT,"Sunbelt Rentals 60 - Jacksonville, FL",Sunbelt Rentals,Rental House/Dealer,Jacksonville,Florida,(904) 781-4156,pcm060@sunbeltrentals.com,1,1,0,0,100.0%,2026-02-09,2026-02-09
0014100001ZjPc3AAF,Atlas Bobcat - Merrillville IN,Atlas Bobcat,Partner,Merrillville,Indiana,2193813006,,1,0,0,1,0.0%,2025-11-21,
0014100001Gm4ADAAZ,"United Rentals 91E - Scaffolding - West Palm Beach, FL",United Rentals,Rental House/Dealer,West Palm Beach,Florida,(561) 640-3500,dirvine@ur.com,1,0,0,0,0.0%,2025-11-25,
0014100001TUp3kAAD,Wajax Equipment - Blackfalds (Red Deere AB),Wajax Equipment,Partner,,,403-885-5604,,1,0,0,0,0.0%,2026-01-12,
0014100001RaR1pAAF,"Herc Rentals (9371) Sarasota, FL",Herc Rentals,Partner,Sarasota,Florida,941-360-9552,,1,1,0,0,100.0%,2026-01-14,2026-01-14
0011K00002GojtGQAR,Sunstate Equipment - San Jose CA,Sunstate Equipment Co. ,Partner,San Jose,California,8558088875,dozr@sunstateequip.com,1,1,0,0,100.0%,2026-01-19,2026-01-19
001OJ00000PYXsrYAH,"Machine Maintenance Inc., dba Luby Equipment Services",,Rental House/Dealer,Fenton,Missouri,+16363439970,jabel@lubyequipment.com,1,0,0,0,0.0%,2026-01-22,
001Ah000004IPhSIAW,Just Ask Rental - Santa Rosa CA,,Rental House/Dealer,Santa Rosa,California,7072302346,,1,0,0,0,0.0%,2026-01-22,
0011K00002SL5CaQAL,Koster Equipment - Franklin NC,,Rental House/Dealer,Franklin,North Carolina,8283493489,georgia@kosterequipment.com,1,0,0,0,0.0%,2026-01-25,
0014100001Gm4FaAAJ,"United Rentals E08 - Toronto, ON",United Rentals,Rental House/Dealer,Toronto,Ontario,14164619887,branche08@ur.com,1,0,0,0,0.0%,2025-12-05,
69407140bff1f0001e35d560,"Discount Lift - Sanford, FL ",,Rental House/Dealer,Sanford,Florida,+472875940  ,sales@equipmentgiant.com,1,0,0,1,0.0%,2025-12-15,
673fa1996281f80018a2daa4,Minnesota,,Rental House/Dealer,,Minnesota,18337746320,,1,0,0,0,0.0%,2026-01-20,
001OJ00000Iwt4zYAB,Dashino Excavating - Brampton ON,,Rental House/Dealer,Brampton,ON,4168773476,,1,1,0,0,100.0%,2026-01-29,2026-01-29
0011K00002QmmUjQAJ,Equipment Share - Indianapolis IN,,Rental House/Dealer,Indianapolis,Indiana,14637776002,eddie.parsons@equipmentshare.com,1,1,0,0,100.0%,2026-02-05,2026-02-05
0014100001KvDR1AAN,ATS Equipment - Auburn MA,ATS Equipment,Rental House/Dealer,Auburn,Massachusetts,5088328500,,1,0,1,0,0.0%,2026-02-10,
0011K00002VP1YiQAL,Herc Rentals (9555) - Bryan TX,,Rental House/Dealer,Bryan,Texas,+19796060227,,1,1,0,0,100.0%,2026-02-12,2026-02-12
0011K00002WOuoVQAT,Conserv Machinery - Bowling Green KY,,Rental House/Dealer,Bowling Green,Kentucky,2707151600,,1,0,0,0,0.0%,2026-02-06,
0014100001WYMxGAAX,Monroe Tractor - Binghampton,Monroe Tractor,Rental House/Dealer,Binghamton,New York,6077546570,,1,0,0,0,0.0%,2026-01-19,
6967b50cf206cf001e173697,Cropac Equipment Inc,,Rental House/Dealer,Nisku,Alberta,+17809558862,rob@cropac.com,1,1,0,0,100.0%,2026-01-14,2026-01-14
001OJ00000DZ1bGYAT,Rental Solutions and Events LLC - Sykesville MD,,Rental House/Dealer,Sykesville,Maryland,8772173681,,1,1,0,0,100.0%,2025-12-03,2025-12-03
69374b58ff6bab001e3445fb,Ed's Rental & Sales Inc,,Rental House/Dealer,Algonquin,Illinois,+18476589000,edsrentalalg@gmail.com,1,1,0,0,100.0%,2025-12-08,2025-12-08
673fa19d6281f80018a2db71,Nebraska,,Rental House/Dealer,,Nebraska,18337746320,,1,0,0,0,0.0%,2025-11-20,
001Ah000006Tq2XIAS,Porter Rents - Lakeside CA,,Rental House/Dealer,Lakeside,California,+19512288722,stevee@porterrents.com,1,1,0,0,100.0%,2026-01-09,2026-01-09
001OJ00000DpuqPYAR,Duke Rentals - Wichita KS,,Rental House/Dealer,Wichita,Kansas,+13168833600,,1,0,1,0,0.0%,2026-02-05,
0011K00002XngwBQAR,The Bailey Company Inc - Nashville TN,,Rental House/Dealer,Nashville,Tennessee,6152420351,bwade@baileycompany.com,1,0,0,0,0.0%,2026-02-06,
639b4fecfd063200123e8355,ORE Rentals - Easton PA,,Rental House/Dealer,Easton,PA,+16102537368,,1,0,1,0,0.0%,2025-11-20,
0011K00002UG5w1QAD,ATS Equipment - Rehoboth MA,,Rental House/Dealer,Rehoboth,Massachusetts,5083796200,,1,0,1,0,0.0%,2025-12-10,
0011K000028022XQAQ,"Ecco Equipment Corporation - Visalia, CA","Ecco Equipment Corporation - Williston, ND",Rental House/Dealer,Visalia,California,5596510116,,1,1,0,0,100.0%,2025-12-01,2025-12-01
673fa183458377001791ecd0,Hawaii,,Rental House/Dealer,,Hawaii,18337746320,,1,0,0,0,0.0%,2025-12-03,
001Ah000004JoTnIAK,Contractors Equipment Rentals - Bakersfield CA,,Rental House/Dealer,Bakersfield,California,6615873111,,1,0,0,0,0.0%,2026-01-20,
0011K00002TW223QAD,Starlift Equipment Company - West Springfield MA,,Rental House/Dealer,West Springfield,Massachusetts,4137378100,justin@starlift.com,1,0,0,1,0.0%,2026-02-13,
001Ah000004Ub2sIAC,Equipment Rental Services Inc - Sumter SC,,Rental House/Dealer,Sumter,South Carolina,8037205370,,1,0,0,0,0.0%,2025-12-15,
0014100000ik4H9AAI,"Cowin Equipment Company Inc. - Birmingham, AL",Cowen Equipment Company,Rental House/Dealer,Birmingham,Alabama,2058416666,cmarsh@cowin.com,1,1,0,0,100.0%,2025-12-11,2025-12-11
0011K00002X7rH3QAJ,Burelle Rentools - Limoges ON,,Rental House/Dealer,Limoges,Ontario,6134435292,burellerentools@gmail.com,1,0,1,0,0.0%,2026-01-13,
0014100000gdnQoAAI,Lyle Machinery - Saucier MS,Lyle Machinery,Partner,SAUCIER,Mississippi,2288327575,,1,1,0,0,100.0%,2026-01-27,2026-01-27
001Ah000003gv83IAA,Bobcat Enterprises Inc. - Hilliard OH,,Rental House/Dealer,Hilliard,Ohio,6148761116,,1,0,0,1,0.0%,2026-01-05,
0011K00002P1GbcQAF,Northside Tool Rental - Doraville GA,,Rental House/Dealer,Doraville,Georgia,7704511059,damonf@northsidetoolrental.com,1,1,0,0,100.0%,2026-01-30,2026-01-30
6967f68f8e3b20001ee0aa02,"Herc Rentals - Mesquite, TX",,Rental House/Dealer,Mesquite,Texas,+19722844200,zachary.howe@hercrentals.com,1,0,0,0,0.0%,2026-01-14,
0011K000026IFsuQAG,"Iron Mountain Equipment Rentals LTD. - Port Coquitlam, BC","Iron Mountain Equipment Rentals LTD. - Port Coquitlam, BC",Rental House/Dealer,,,1-604-464-7999,,1,1,0,0,100.0%,2026-02-02,2026-02-02
001Ah000004O2LIIA0,Robin Rents - Huntsville (North) AL,,Rental House/Dealer,Huntsville,Alabama,+12564894994,,1,1,0,0,100.0%,2025-12-10,2025-12-10
001Ah000004BlFLIA0,Lake City Rental - Warsaw IN (COD),,Rental House/Dealer,Warsaw,Indiana,5742675445,lakecityrent@gmail.com,1,0,1,0,0.0%,2025-12-16,
001Ah000004S2jVIAS,National Lift - Middletown NY,,Rental House/Dealer,Middletown,New York,8457754496,,1,0,0,0,0.0%,2025-12-12,
0014100001RbqQ2AAJ,Herc Rentals (9213) - Tupelo MS,Herc Rentals,Partner,Tupelo,Mississippi,662-680-3183,,1,1,0,0,100.0%,2026-01-28,2026-01-28
0011K00002RgyqxQAB,Heavy Machines LLC - Covington GA,,Rental House/Dealer,Covington,Georgia,7707880888,,1,0,1,0,0.0%,2026-01-26,
0011K00002RLqJvQAL,Empire Cat - Kingman AZ,,Rental House/Dealer,Kingman,AZ,9287571159,dozraz@empire-cat.com,1,0,1,0,0.0%,2026-02-06,
0014100001JYrWGAA1,Bobcat Plus - Butler WI,Bobcat Plus,Rental House/Dealer,Butler,Wisconsin,+12622727898,,1,1,0,0,100.0%,2025-12-08,2025-12-08
0014100001QNyRtAAL,"Bobcat of North Texas - Cedar Hill, TX",Bobcat of Dallas,Partner,Cedar Hill,Texas,4695755339,dames@bobcatntx.com,1,0,0,0,0.0%,2026-01-22,
0014100001dZyQvAAK,Lansdowne-Moody Rentals - East Houston TX,Lansdowne-Moody Rentals,Rental House/Dealer,Houston,Texas,8329421169,info@lmrents.com,1,0,0,1,0.0%,2026-02-03,
0014100001Gm49kAAB,"United Rentals 185 - Guelph, ON",United Rentals,Rental House/Dealer,Guelph,Ontario,15198246760,jfurlong@ur.com,1,0,0,0,0.0%,2025-12-05,
0014100001TSbRmAAL,Yancey Cat - Brunswick GA,Yancey Cat,Partner,Brunswick,Georgia,9122793450,,1,0,0,0,0.0%,2026-02-13,
0014100001KxOFuAAN,Milam Equipment Rental - Leland NC,Milam Equipment Rental,Rental House/Dealer,Leland,North Carolina,+19107899721,alan@milamequipmentrental.com,1,0,1,0,0.0%,2026-01-22,
001Ah000004fySJIAY,C & B Material Handling - Hiawatha IA,,Rental House/Dealer,Hiawatha,Iowa,3193959003,,1,1,0,0,100.0%,2026-02-06,2026-02-06
001Ah000004WBmNIAW,Pape Material Handling - Portland OR,,Rental House/Dealer,Tigard,Oregon,5036394432,,1,0,0,0,0.0%,2026-01-15,
0011K00002IUqB0QAL,"Jamco - Sanford, FL",Jamco - Tampa,Rental House/Dealer,Sanford,Florida,4073025400,carol@jamco1.com,1,0,1,0,0.0%,2025-12-10,
0014100001JyB5CAAV,Torgerson's LLC - Missoula MT,Titan Machinery,Rental House/Dealer,Missoula,Montana,4065437782,logan.winkler@torgerson.biz,1,0,0,1,0.0%,2026-01-23,
0011K00002X7QoqQAF,Pioneer Machinery Inc - Woodland CA,,Rental House/Dealer,Woodland,California,5306621042,jwillis@pioneermch.com,1,0,1,0,0.0%,2025-11-24,
0011K00002GoiOlQAJ,Sunstate Equipment - Dove Valley (Englewood) CO,Sunstate Equipment Co. ,Partner,Englewood,Colorado,8558088875,dozr@sunstateequip.com,1,0,1,0,0.0%,2025-11-26,
0011K00002SK3etQAD,Tri-Lift Inc - Albany NY,,Rental House/Dealer,Albany,New York,5184003472,,1,0,0,0,0.0%,2025-12-08,
001OJ00000MnKaQYAV,"Action Lift, Inc - Leander TX",,Rental House/Dealer,Leander,Texas,+15122605438,,1,1,0,0,100.0%,2026-01-13,2026-01-13
0014100000gawJ1AAI,AIS Construction Equipment Corp - New Hudson (West Detroit) MI,AIS Construction Equipment,Rental House/Dealer,New Hudson,Michigan,2484378121,jdmail@aisequip.com,1,0,0,0,0.0%,2025-11-21,
0011K00002TVAdRQAX,Kissell Power Equipment - Tyrone PA,,Rental House/Dealer,Tyrone,Pennsylvania,8146996990,brandon@kissellpower.com,1,0,0,0,0.0%,2025-11-21,
001Ah000003sXw8IAE,The Rental Center - Monticello NY,,Rental House/Dealer,Monticello,New York,8457940100,,1,0,0,0,0.0%,2025-12-12,
0011K00002TCTRCQA5,Wheeler Machinery (CAT) - Salina UT,,Rental House/Dealer,Salina,Utah,4355297423,,1,0,0,1,0.0%,2026-01-05,
001OJ00000P8x9RYAR,A Town Equipment Rental and Sales - Alexandria KY,,Rental House/Dealer,Alexandria,Kentucky,8593915577,atownequipmentrental@gmail.com,1,0,0,0,0.0%,2026-01-12,
0014100001SgvtMAAR,Carter Cat - Sterling VA,Alban Cat,Partner,,,703-450-6700,,1,1,0,0,100.0%,2025-12-29,2025-12-29
0011K00002TVvp3QAD,Repair & Maintenance Co. - Houston TX,,Rental House/Dealer,Houston,Texas,7136444889,repairandmaintenanceco@gmail.com,1,0,0,1,0.0%,2026-02-03,
001OJ00000BVWi3YAH,New Way Rentals Inc. - Milverton ON,,Rental House/Dealer,Milverton,Ontario,5195887590,,1,0,0,1,0.0%,2026-01-28,
001Ah000004d67JIAQ,Read's Forklift - Jacksonville FL,,Rental House/Dealer,Jacksonville,Florida,9048678685,info@readsforklift.com,1,0,0,0,0.0%,2025-11-19,
0011K00002UJAfbQAH,Ingersoll Rent-All Inc - Ingersoll ON,,Rental House/Dealer,Ingersoll,Ontario,5194854231,,1,0,0,0,0.0%,2025-12-17,
0011K00002QmmXEQAZ,Equipment Share - Memphis TN,,Rental House/Dealer,Memphis,Tennessee,16623528588,eddie.parsons@equipmentshare.com,1,1,0,0,100.0%,2026-01-14,2026-01-14
001Ah000004b8uyIAA,Smedley Aerial Lifts - Branford CT,,Rental House/Dealer,Branford,Connecticut,+12038714486,,1,1,0,0,100.0%,2026-01-19,2026-01-19
0014100001TSbcQAAT,Yancey Cat - Columbus GA,Yancey Cat,Partner,Columbus,Georgia,7066490054,,1,0,0,0,0.0%,2026-02-13,
0011K00002Rg5wPQAR,Sunstate Equipment - Concord NC,,Rental House/Dealer,,,+18558088875,,1,0,0,0,0.0%,2026-01-07,
001OJ00000Rsg4QYAR,Equipment Share - North Palm Springs CA,,Rental House/Dealer,North Palm Springs,California,+14422121621,,1,1,0,0,100.0%,2026-02-04,2026-02-04
0014100000j6bdyAAA,Darr Equipment Co. - Woodway (Waco) TX,Darr Construction Equipment Corp.,Rental House/Dealer,Waco,Texas,8002457706,,1,0,0,0,0.0%,2026-01-12,
66d20146fbbf3b002347350e,The Home Depot Rental 0903 - South Plainfield NJ,,Rental House/Dealer,South Plainfield,NJ,8887309287,thdrentalkeyaccount@homedepot.com,1,0,1,0,0.0%,2026-02-09,
001Ah000004WBgoIAG,Pape Material Handling - Reno NV,,Rental House/Dealer,Sparks,Nevada,+17753569333,,1,0,1,0,0.0%,2026-01-06,
0011K00002Txvq4QAB,Shoppa's Material Handling - Odessa TX,,Rental House/Dealer,Odessa,Texas,4326178050,,1,0,0,1,0.0%,2025-11-21,
